Date,ERBS Id,EUtranCell Id,CAActivatedDlSum,CACapableDlSamp,CAcapableDlsum,CAConfiguredDlSamp,CAConfiguredDlSum,CAScheduledDlSum,PdcpVolDldrbLastTTICA,PdcpVolDrbCA,RadioThpVolDl,RadioThpVolDlScell,UEThp2UlDistr,UEThpDlDistr,UEThpTimeDlCA,UEThpTimeUlCA,UEThpVolUlCA
9-Dec-19,LRJK244,LRJK244KA,0,720,13553,720,3799,0,3597299,0,27095641,47666,501,704,0,0,0
9-Dec-19,LRJK244,LRJK244KE,199570,720,8795,720,2357,31187,470330,255320,8037075,0,1088,1095,90869,0,0
9-Dec-19,LRJK244,LRJK244L,322665,720,31883,720,5645,212260,8652648,5275055,62314505,96073,1460,1953,413614,0,0
9-Dec-19,LRJK244,LRJK244LB,0,720,51958,720,13692,0,12322896,0,88576408,1088830,1727,2180,0,0,0
9-Dec-19,LRJK244,LRJK244LF,156319,720,4993,720,678,17611,561297,224939,10889086,0,212,351,34208,0,0
9-Dec-19,LRJK244,LRJK244M,25467,720,34843,720,6846,8460,6757295,41752,69737952,17939,1577,2577,36783,0,0
9-Dec-19,LRJK244,LRJK244MC,0,720,26167,720,6898,0,10439905,0,46919488,18397,775,1274,0,0,0
9-Dec-19,LRJK244,LRJK244MG,70760,720,7548,720,1689,6647,631790,132816,5835585,0,537,678,15713,0,0
9-Dec-19,LRJK245,LRJK245K,558757,720,37574,720,11287,163771,12860685,3818245,89733029,275786,1118,1603,399609,0,0
9-Dec-19,LRJK245,LRJK245KA,0,720,41356,720,20532,0,7740503,0,60803457,1361216,1667,2454,0,0,0
9-Dec-19,LRJK245,LRJK245KE,222582,720,7544,720,3404,112545,718702,1499894,9937423,0,314,440,170713,0,0
9-Dec-19,LRJK245,LRJK245L,32303,720,34862,720,8877,12188,7427442,323542,70932484,28153,1568,1851,22551,0,0
9-Dec-19,LRJK245,LRJK245LB,0,720,29761,720,13470,0,8955844,0,63194598,123504,1366,1864,0,0,0
9-Dec-19,LRJK245,LRJK245LF,93558,720,6585,720,1931,9098,327378,91269,5692023,0,593,541,16277,0,0
9-Dec-19,LRJK245,LRJK245M,156179,720,19497,720,5486,77787,5854511,2181866,38216616,425912,757,985,138575,0,0
9-Dec-19,LRJK245,LRJK245MC,0,720,33141,720,18283,0,10901824,0,66612323,685475,1498,1829,0,0,0
9-Dec-19,LRJK245,LRJK245MG,135872,720,14281,720,4535,50036,440609,470758,4234944,0,1101,914,286558,0,0
9-Dec-19,LRJK246,LRJK246K,0,720,4846,720,1238,0,1532717,0,13236619,525,109,162,0,0,0
9-Dec-19,LRJK246,LRJK246KE,1099,720,467,720,22,525,34359,1829,101676,0,34,57,462,0,0
9-Dec-19,LRJK246,LRJK246L,0,720,21706,720,3707,0,8880070,0,61330495,3,632,898,0,0,0
9-Dec-19,LRJK246,LRJK246LF,174,720,837,720,17,83,19232,15,752110,0,34,80,0,0,0
9-Dec-19,LRJK246,LRJK246M,0,720,22594,720,4367,0,7173965,0,43012242,34651,611,898,0,0,0
9-Dec-19,LRJK246,LRJK246MG,8403,720,1114,720,120,6115,41096,71498,859052,0,51,139,5035,0,0
9-Dec-19,LRJK247,LRJK247K,18884,720,8520,720,741,9692,3235601,430735,35263772,155405,156,268,10647,0,0
9-Dec-19,LRJK247,LRJK247KA,0,720,10640,720,1561,0,4793664,0,24596250,119921,198,306,0,0,0
9-Dec-19,LRJK247,LRJK247KE,21280,720,5384,720,2046,9579,93061,206331,5581461,0,361,518,17829,0,0
9-Dec-19,LRJK247,LRJK247L,0,720,2332,720,150,0,689993,0,7525380,1695,43,83,0,0,0
9-Dec-19,LRJK247,LRJK247LB,0,720,1207,720,510,0,40329,0,1152135,0,17,71,0,0,0
9-Dec-19,LRJK247,LRJK247LF,21,720,917,720,27,16,23714,0,542277,0,112,141,0,0,0
9-Dec-19,LRJK247,LRJK247M,3389,720,20750,720,2863,2537,6238654,3643,50772362,476515,497,847,167,0,0
9-Dec-19,LRJK247,LRJK247MC,,,,,,,,,,,,,,,
9-Dec-19,LRJK247,LRJK247MG,81907,720,27297,720,6531,65291,1190759,553460,28241887,0,735,1302,123105,0,0
9-Dec-19,LRJK248,LRJK248K,35842,720,18578,720,6261,9340,7657595,239914,42107233,7755,617,770,9875,0,0
9-Dec-19,LRJK248,LRJK248KA,0,720,10836,720,5325,0,2869938,0,15716580,11679,309,503,0,0,0
9-Dec-19,LRJK248,LRJK248KE,20493,720,4269,720,1766,2525,120917,24007,3548493,0,356,445,3778,0,0
9-Dec-19,LRJK248,LRJK248L,31336,720,20716,720,3929,4749,4559532,102615,31602414,23725,884,1250,3153,0,0
9-Dec-19,LRJK248,LRJK248LB,0,720,26351,720,12174,0,10856733,0,55897810,75222,645,1345,0,0,0
9-Dec-19,LRJK248,LRJK248LF,215727,720,9990,720,2721,53613,1033170,638131,18366953,0,371,565,120857,0,0
9-Dec-19,LRJK248,LRJK248M,9133,720,5439,720,1785,701,2028778,10379,11512447,4,141,267,2,0,0
9-Dec-19,LRJK248,LRJK248MC,0,720,10183,720,7072,0,3574387,0,20126481,51,171,406,0,0,0
9-Dec-19,LRJK248,LRJK248MG,2434,720,587,720,248,785,23008,2400,390063,0,36,67,233,0,0
9-Dec-19,LRJK251,LRJK251K,0,720,36294,720,12600,0,10408046,0,61666156,0,1473,1742,0,0,0
9-Dec-19,LRJK251,LRJK251L,0,720,64695,720,17669,0,10549150,0,74519863,0,1524,2608,0,0,0
9-Dec-19,LRJK251,LRJK251M,0,720,2455,720,1176,0,387361,0,5049769,0,111,169,0,0,0
9-Dec-19,LRJK254,LRJK254K,144049,720,15476,720,5224,69468,4228482,1705223,27533146,130693,432,717,87479,0,0
9-Dec-19,LRJK254,LRJK254KA,0,720,16853,720,10800,0,4714726,0,27770192,303002,395,699,0,0,0
9-Dec-19,LRJK254,LRJK254KE,57464,720,1959,720,1034,15023,120477,257206,2005973,0,89,168,18800,0,0
9-Dec-19,LRJK254,LRJK254L,216574,720,17944,720,10403,81350,4771085,3057312,25953578,539526,573,1043,107804,0,0
9-Dec-19,LRJK254,LRJK254LB,0,720,16943,720,13123,0,3554543,0,20506087,519315,533,946,0,0,0
9-Dec-19,LRJK254,LRJK254LF,109456,720,3752,720,2027,62289,259078,888650,3967769,0,178,347,76195,0,0
9-Dec-19,LRJK254,LRJK254M,89514,720,18957,720,5107,24414,5130736,727227,29066573,14758,419,776,30197,0,0
9-Dec-19,LRJK254,LRJK254MC,0,720,38145,720,22972,0,10443760,0,60026960,72043,1249,2063,0,0,0
9-Dec-19,LRJK254,LRJK254MG,4990,720,1241,720,395,1636,97826,22737,1971286,0,32,95,1139,0,0
9-Dec-19,LRJK255,LRJK255K,140642,720,22442,720,9582,40188,4747951,1250098,27013744,119767,582,1231,51203,0,0
9-Dec-19,LRJK255,LRJK255KA,0,720,19086,720,11889,0,3816649,0,23423685,392820,645,1495,0,0,0
9-Dec-19,LRJK255,LRJK255KE,118763,720,7252,720,3617,44044,412014,370320,6121795,0,416,764,67236,0,0
9-Dec-19,LRJK255,LRJK255L,89718,720,14732,720,5340,47162,4474442,1456448,22337005,1693694,383,793,49995,0,0
9-Dec-19,LRJK255,LRJK255LB,0,720,27596,720,17613,0,6773210,0,40488950,234557,782,1618,0,0,0
9-Dec-19,LRJK255,LRJK255LF,435885,720,8911,720,4401,245010,1203310,4520835,11621286,0,273,618,345834,0,0
9-Dec-19,LRJK255,LRJK255M,222351,720,22702,720,9361,71102,5781363,3069880,31619990,676109,626,1480,128247,0,0
9-Dec-19,LRJK255,LRJK255MC,0,720,34172,720,20862,0,6767048,0,41139993,122722,843,2211,0,0,0
9-Dec-19,LRJK255,LRJK255MG,283309,720,13774,720,6304,133752,1273964,1388767,14825613,0,374,915,255718,0,0
9-Dec-19,LRJK256,LRJK256K,0,720,216802,720,58548,0,14415593,0,107349227,0,6510,8133,0,0,0
9-Dec-19,LRJK256,LRJK256KA,,,,,,,,,,,,,,,
9-Dec-19,LRJK256,LRJK256L,0,720,108677,720,29556,0,11743120,0,105359302,0,2767,3760,0,0,0
9-Dec-19,LRJK256,LRJK256LB,,,,,,,,,,,,,,,
9-Dec-19,LRJK256,LRJK256M,0,720,163942,720,51854,0,11140712,0,103881139,0,5880,6850,0,0,0
9-Dec-19,LRJK256,LRJK256MC,,,,,,,,,,,,,,,
9-Dec-19,LRJK257,LRJK257K,5181,720,25765,720,7562,3068,9921111,24591,40991316,643882,1336,1481,1387,0,0
9-Dec-19,LRJK257,LRJK257KA,,,,,,,,,,,,,,,
9-Dec-19,LRJK257,LRJK257KE,148971,720,9802,720,3360,87073,538411,904700,13660616,0,720,923,143533,0,0
9-Dec-19,LRJK257,LRJK257L,23187,720,9575,720,3033,7137,1975914,462298,7448322,24589,403,614,8748,0,0
9-Dec-19,LRJK257,LRJK257LB,0,720,17112,720,9782,0,5071181,0,31827874,39600,534,983,0,0,0
9-Dec-19,LRJK257,LRJK257LF,21291,720,2138,720,726,14420,50780,50247,2293826,0,92,189,20877,0,0
9-Dec-19,LRJK257,LRJK257M,260018,720,28853,720,13563,123858,5823278,2655565,38375112,3284541,1444,2590,169819,0,0
9-Dec-19,LRJK257,LRJK257MC,0,720,33531,720,22075,0,6667249,0,37245308,836574,1757,2871,0,0,0
9-Dec-19,LRJK257,LRJK257MG,705018,720,8348,720,4122,448131,638122,5311187,10904498,0,528,974,580757,0,0
9-Dec-19,LRJK258,LRJK258K,50656,720,14325,720,3499,6163,4515034,888323,31277996,11762,377,600,18406,0,0
9-Dec-19,LRJK258,LRJK258KA,0,720,20499,720,6965,0,4529446,0,42774764,12157,651,1115,0,0,0
9-Dec-19,LRJK258,LRJK258KE,50266,720,5969,720,1049,37728,187797,122495,9693323,0,311,624,118298,0,0
9-Dec-19,LRJK258,LRJK258L,2862,720,1912,720,479,1666,421982,26095,6817680,0,88,162,1514,0,0
9-Dec-19,LRJK258,LRJK258LB,0,720,19205,720,5970,0,3701607,0,40468026,10957,565,1141,0,0,0
9-Dec-19,LRJK258,LRJK258LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Dec-19,LRJK258,LRJK258M,93547,720,21105,720,4442,42455,5521746,749230,48208550,731067,541,862,68263,0,0
9-Dec-19,LRJK258,LRJK258MC,0,720,13166,720,4767,0,9513436,0,32168866,108127,357,542,0,0,0
9-Dec-19,LRJK258,LRJK258MG,188419,720,31778,720,6536,137283,786685,926400,21204426,0,1265,1682,826647,0,0
9-Dec-19,LRJK261,LRJK261K,22447,720,5150,720,1136,1550,1300901,22702,7632640,192,99,264,716,0,0
9-Dec-19,LRJK261,LRJK261KA,0,720,13761,720,4240,0,2914805,0,22734684,95,253,593,0,0,0
9-Dec-19,LRJK261,LRJK261KE,7316,720,1071,720,744,5170,73094,10886,1780236,0,43,102,5428,0,0
9-Dec-19,LRJK261,LRJK261L,908,720,7104,720,1156,188,1733935,673,16498677,0,197,501,3,0,0
9-Dec-19,LRJK261,LRJK261LB,0,720,29509,720,11990,0,9061739,0,56436943,33,693,1393,0,0,0
9-Dec-19,LRJK261,LRJK261LF,55,720,702,720,134,19,7527,0,779899,0,18,94,0,0,0
9-Dec-19,LRJK261,LRJK261M,221,720,4593,720,494,58,1456577,1,12066457,0,178,348,0,0,0
9-Dec-19,LRJK261,LRJK261MC,0,720,12253,720,5231,0,2934008,0,22518222,0,299,719,0,0,0
9-Dec-19,LRJK261,LRJK261MG,737,720,2562,720,1312,458,48800,411,3246652,0,70,148,614,0,0
9-Dec-19,LRJK264,LRJK264K,25363,720,24524,720,4610,12357,3748926,124480,33394141,197500,1106,1566,29198,0,0
9-Dec-19,LRJK264,LRJK264KA,0,720,62067,720,27271,0,6929090,0,54517509,14889,2534,3178,0,0,0
9-Dec-19,LRJK264,LRJK264KE,192995,720,6104,720,2940,140864,161175,660726,5909221,0,531,745,440573,0,0
9-Dec-19,LRJK264,LRJK264L,365088,720,105374,720,29812,89982,9504975,2746911,82795431,365258,4748,5854,2012548,0,0
9-Dec-19,LRJK264,LRJK264LB,0,720,108670,720,69891,0,16282460,0,56631481,913736,6466,4581,0,0,0
9-Dec-19,LRJK264,LRJK264LF,99748,720,1814,720,631,75645,83716,401275,1170267,0,161,279,303307,0,0
9-Dec-19,LRJK264,LRJK264M,28877,720,19303,720,3174,10322,4671973,312402,31560778,846815,470,843,23396,0,0
9-Dec-19,LRJK264,LRJK264MC,0,720,45789,720,19821,0,8906610,0,56513726,85,2582,2381,0,0,0
9-Dec-19,LRJK264,LRJK264MG,178203,720,1629,720,376,150117,69160,1145178,1891919,0,132,207,306147,0,0
9-Dec-19,LRJK265,LRJK265K,85682,720,7738,720,2788,9143,2090446,1759712,22735443,10457091,176,389,24856,0,0
9-Dec-19,LRJK265,LRJK265KA,451985,720,9686,720,8105,177238,1813529,5926441,12445683,14390,226,532,280992,0,0
9-Dec-19,LRJK265,LRJK265KE,977330,720,1749,720,1280,730472,633215,9204516,1800293,0,101,196,688813,0,0
9-Dec-19,LRJK265,LRJK265KI,0,720,11428,720,8185,0,3299283,0,23492372,962532,366,705,0,0,0
9-Dec-19,LRJK265,LRJK265L,35972,720,7643,720,2278,16628,2819654,702269,16244669,424616,172,302,22918,0,0
9-Dec-19,LRJK265,LRJK265LB,90821,720,5690,720,4168,27606,1390788,547760,11439792,62938,239,458,35746,0,0
9-Dec-19,LRJK265,LRJK265LF,212551,720,12502,720,3276,131343,379967,971347,17030019,0,480,769,427808,0,0
9-Dec-19,LRJK265,LRJK265LJ,0,720,12603,720,7688,0,4564031,0,33149170,174655,429,834,0,0,0
9-Dec-19,LRJK265,LRJK265M,26071,720,7512,720,2430,4317,3095645,760274,11148134,91239,184,338,7869,0,0
9-Dec-19,LRJK265,LRJK265MC,,,,,,,,,,,,,,,
9-Dec-19,LRJK265,LRJK265MG,72515,720,1434,720,784,54235,82376,2554646,1563760,0,65,172,54952,0,0
9-Dec-19,LRJK265,LRJK265MK,0,720,37897,720,25087,0,5983229,0,50787812,27515,1900,2764,0,0,0
9-Dec-19,LRJK266,LRJK266K,0,720,18131,720,5715,0,4790874,0,26220695,68874,374,768,0,0,0
9-Dec-19,LRJK266,LRJK266KE,8049,720,1093,720,182,7573,42095,93891,1626829,0,64,122,8079,0,0
9-Dec-19,LRJK266,LRJK266L,0,720,4898,720,1455,0,2056838,0,10092176,84,243,397,0,0,0
9-Dec-19,LRJK266,LRJK266LF,867,720,401,720,51,171,47735,763,606443,0,20,63,76,0,0
9-Dec-19,LRJK266,LRJK266M,0,720,13423,720,3002,0,3900689,0,30567651,1,234,506,0,0,0
9-Dec-19,LRJK266,LRJK266MG,584,720,2357,720,618,163,90826,2705,3702862,0,134,215,763,0,0
9-Dec-19,LRJK267,LRJK267K,68795,720,15231,720,2453,40204,4050591,1693510,27576195,6405,543,717,49278,0,0
9-Dec-19,LRJK267,LRJK267KA,0,720,28373,720,11986,0,11180543,0,65797641,219384,720,1209,0,0,0
9-Dec-19,LRJK267,LRJK267KE,6056,720,1019,720,273,1450,28483,13906,899156,0,116,191,1136,0,0
9-Dec-19,LRJK267,LRJK267L,14148,720,25141,720,3677,2042,12089165,55450,53159438,65107,858,1055,7320,0,0
9-Dec-19,LRJK267,LRJK267LB,0,720,17685,720,6446,0,6602884,0,31914640,11627,400,774,0,0,0
9-Dec-19,LRJK267,LRJK267LF,22642,720,2544,720,686,17157,79267,132677,3556077,0,193,341,19826,0,0
9-Dec-19,LRJK267,LRJK267M,4835,720,4796,720,1187,141,2250215,5676,15577785,0,125,194,63,0,0
9-Dec-19,LRJK267,LRJK267MC,0,720,9392,720,2102,0,3512468,0,20096295,0,160,283,0,0,0
9-Dec-19,LRJK267,LRJK267MG,694,720,124,720,18,345,3204,764,210412,0,6,18,157,0,0
9-Dec-19,LRJK271,LRJK271K,302456,720,50957,720,14221,137765,13095020,4078378,90690630,1166274,2357,2679,469541,0,0
9-Dec-19,LRJK271,LRJK271KA,0,720,34078,720,14937,0,13403351,0,60450436,863120,1147,1882,0,0,0
9-Dec-19,LRJK271,LRJK271KE,171609,720,20079,720,6050,115046,727649,858683,18156250,0,1535,1882,257301,0,0
9-Dec-19,LRJK271,LRJK271L,87539,720,11094,720,2703,13894,5861812,1811191,21593629,32480,184,393,31309,0,0
9-Dec-19,LRJK271,LRJK271LB,0,720,39515,720,20868,0,11595687,0,58877243,239937,988,1865,0,0,0
9-Dec-19,LRJK271,LRJK271LF,43642,720,11701,720,3808,29993,831460,292332,19149676,0,428,822,43066,0,0
9-Dec-19,LRJK271,LRJK271M,245007,720,32000,720,9382,49466,12852006,4629379,68761343,493300,624,1278,192248,0,0
9-Dec-19,LRJK271,LRJK271MC,0,720,33926,720,16798,0,13751544,0,60723573,449076,822,1713,0,0,0
9-Dec-19,LRJK271,LRJK271MG,232608,720,24494,720,5912,168471,1362333,1212320,30588920,0,803,1478,477777,0,0
9-Dec-19,LRJK272,LRJK272K,28687,720,19370,720,3443,17917,3790800,159733,30671659,2532714,648,1137,19852,0,0
9-Dec-19,LRJK272,LRJK272KA,37340,720,8536,720,3457,10416,1447375,249339,16727425,5148,278,511,16507,0,0
9-Dec-19,LRJK272,LRJK272KE,395589,720,33471,720,7951,141468,2006924,3650550,26144506,0,1442,1980,1370912,0,0
9-Dec-19,LRJK272,LRJK272KI,0,720,5047,720,1748,0,993469,0,9773019,78499,147,303,0,0,0
9-Dec-19,LRJK272,LRJK272L,384965,720,45180,720,13877,184501,6910273,3723869,62342960,407198,1944,2375,1797055,0,0
9-Dec-19,LRJK272,LRJK272LB,123583,720,14255,720,5768,32862,3377065,1615233,25571913,661882,460,759,62360,0,0
9-Dec-19,LRJK272,LRJK272LF,26859,720,6875,720,1679,11033,345599,54840,11915540,0,798,875,24090,0,0
9-Dec-19,LRJK272,LRJK272LJ,3986,720,9028,720,1791,831,2259418,17516,19138850,1847359,307,515,3204,0,0
9-Dec-19,LRJK272,LRJK272M,6601,720,18864,720,3785,641,8244351,125423,39620723,3112,467,880,3245,0,0
9-Dec-19,LRJK272,LRJK272MC,,,,,,,,,,,,,,,
9-Dec-19,LRJK272,LRJK272MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Dec-19,LRJK272,LRJK272MK,0,720,15406,720,5141,0,3762452,0,28288322,5250,353,718,0,0,0
9-Dec-19,LRJK272,LRJK272N,67734,720,150965,720,43663,28062,8462881,145878,42779733,0,4409,5665,209580,0,0
9-Dec-19,LRJK273,LRJK273K,57491,720,24121,720,6543,26137,7415147,888539,74339996,0,1095,1870,67562,0,0
9-Dec-19,LRJK273,LRJK273KA,0,720,18577,720,5527,0,7897825,0,45479915,73793,518,1198,0,0,0
9-Dec-19,LRJK273,LRJK273KE,294,720,129,720,15,81,8318,36,122607,0,4,16,0,0,0
9-Dec-19,LRJK273,LRJK273L,27098,720,20037,720,5586,12321,4510506,76916,45523994,55,764,1184,22534,0,0
9-Dec-19,LRJK273,LRJK273LB,0,720,18288,720,5423,0,8614809,0,49207656,7253,389,792,0,0,0
9-Dec-19,LRJK273,LRJK273LF,1650,720,3191,720,328,576,89712,506,5501750,0,246,374,65,0,0
9-Dec-19,LRJK273,LRJK273M,25817,720,34132,720,6503,14099,9459181,64080,81481482,121,2522,2619,21812,0,0
9-Dec-19,LRJK273,LRJK273MC,0,720,18292,720,3014,0,9210731,0,52052159,6207,401,768,0,0,0
9-Dec-19,LRJK273,LRJK273MG,1186,720,1158,720,99,315,28996,519,1758807,0,81,172,175,0,0
9-Dec-19,LRJK275,LRJK275K,10240,720,11481,720,2496,3151,3258764,140668,24862412,4,223,418,4241,0,0
9-Dec-19,LRJK275,LRJK275KA,,,,,,,,,,,,,,,
9-Dec-19,LRJK275,LRJK275KE,27589,720,15816,720,2350,16993,402799,23261,12550632,0,1594,1801,68103,0,0
9-Dec-19,LRJK275,LRJK275KI,200590,720,12054,720,4426,153960,2347010,2415501,19914710,242865,490,709,215383,0,0
9-Dec-19,LRJK275,LRJK275L,276268,720,70663,720,10239,84070,10139332,2487269,101568112,2835068,4081,4524,1761381,0,0
9-Dec-19,LRJK275,LRJK275LB,204907,720,39439,720,17987,80664,12286835,2280855,72534748,2012914,1269,1770,262186,0,0
9-Dec-19,LRJK275,LRJK275LF,511270,720,50573,720,7411,280677,1364369,4043151,26369009,0,3141,4426,6276369,0,0
9-Dec-19,LRJK275,LRJK275LJ,89370,720,40106,720,12621,31760,5999660,403094,60634789,200446,1923,2160,179702,0,0
9-Dec-19,LRJK275,LRJK275M,103414,720,16005,720,2239,45792,8552244,2957569,42405426,939685,397,615,65437,0,0
9-Dec-19,LRJK275,LRJK275MC,0,720,33342,720,14467,0,14670052,0,81187484,238571,741,1322,0,0,0
9-Dec-19,LRJK275,LRJK275MG,224976,720,50860,720,10461,147301,1152471,1543308,23099195,0,2818,3556,1221810,0,0
9-Dec-19,LRJK275,LRJK275MK,55488,720,10825,720,3563,15567,1945933,284216,19042341,92309,478,695,35750,0,0
9-Dec-19,LRJK276,LRJK276K,30895,720,17460,720,4226,14992,3598331,367113,34429751,1725744,529,976,24300,0,0
9-Dec-19,LRJK276,LRJK276KA,677075,720,16506,720,11832,192397,3955803,7777317,34998316,3581106,431,960,753154,0,0
9-Dec-19,LRJK276,LRJK276KE,509221,720,26268,720,13181,318224,675866,3049547,11913618,0,1564,2355,2046416,0,0
9-Dec-19,LRJK276,LRJK276KI,795748,720,26323,720,13472,399435,1748420,6531627,27523122,690860,855,1688,1623615,0,0
9-Dec-19,LRJK276,LRJK276L,192170,720,55514,720,25666,68538,12224912,1647362,79833958,1450839,1479,2608,719582,0,0
9-Dec-19,LRJK276,LRJK276LB,610814,720,51898,720,35026,239045,9301884,6063965,65540483,1507875,1829,2577,2142849,0,0
9-Dec-19,LRJK276,LRJK276LF,431637,720,9352,720,3717,285901,501004,2445948,12023397,0,683,1012,771295,0,0
9-Dec-19,LRJK276,LRJK276LJ,510891,720,28197,720,15151,205562,3180883,4223235,35334684,1733194,941,1670,1571522,0,0
9-Dec-19,LRJK276,LRJK276M,215123,720,50495,720,12175,31846,15429618,1666956,96006021,4697438,1133,1893,418314,0,0
9-Dec-19,LRJK276,LRJK276MC,,,,,,,,,,,,,,,
9-Dec-19,LRJK276,LRJK276MG,1189867,720,17611,720,7067,722535,1335360,6103827,17495324,0,652,1105,2502202,0,0
9-Dec-19,LRJK276,LRJK276MK,0,720,39812,720,21040,0,4175764,0,45115754,90059,1269,1925,0,0,0
9-Dec-19,LRJK277,LRJK277K,386624,720,24457,720,7402,181795,6192856,2671854,40151581,624455,1009,1404,267007,0,0
9-Dec-19,LRJK277,LRJK277KA,0,720,45518,720,24173,0,11701949,0,74976217,445863,1971,2650,0,0,0
9-Dec-19,LRJK277,LRJK277KE,134881,720,7168,720,4003,45035,645121,1278799,9914216,0,339,646,60378,0,0
9-Dec-19,LRJK277,LRJK277L,197013,720,5712,720,2023,32940,2995721,1184734,10505527,548,263,327,119181,0,0
9-Dec-19,LRJK277,LRJK277LB,0,720,10156,720,6337,0,1581893,0,12909734,18459,372,494,0,0,0
9-Dec-19,LRJK277,LRJK277LF,23549,720,2371,720,835,9491,63041,41328,2128891,0,277,371,8433,0,0
9-Dec-19,LRJK277,LRJK277M,547243,720,29083,720,12156,155804,8020648,5227515,43232230,206344,907,1570,269344,0,0
9-Dec-19,LRJK277,LRJK277MC,0,720,22501,720,15737,0,5317968,0,34111225,380248,670,1021,0,0,0
9-Dec-19,LRJK277,LRJK277MG,90980,720,4001,720,1600,42067,351241,516804,5703422,0,140,307,45404,0,0
9-Dec-19,LRJK279,LRJK279K,28181,720,23603,720,5373,6842,10364232,116880,47063754,1135160,825,1212,3323,0,0
9-Dec-19,LRJK279,LRJK279KA,0,720,33361,720,19781,0,8546171,0,49106065,5572,929,1597,0,0,0
9-Dec-19,LRJK279,LRJK279KE,118211,720,7372,720,3262,80445,361989,460370,9379536,0,575,774,126704,0,0
9-Dec-19,LRJK279,LRJK279L,22761,720,34012,720,8489,7746,6921146,107328,56844600,1019215,1477,2022,14796,0,0
9-Dec-19,LRJK279,LRJK279LB,0,720,45128,720,19317,0,9800474,0,80581386,14199,1623,2236,0,0,0
9-Dec-19,LRJK279,LRJK279LF,470597,720,42947,720,14142,284180,821097,2810545,17841916,0,2695,3251,3172413,0,0
9-Dec-19,LRJK279,LRJK279M,24707,720,21949,720,4494,6846,6627441,263033,34108136,2831991,751,1161,9081,0,0
9-Dec-19,LRJK279,LRJK279MC,0,720,34500,720,18632,0,7391537,0,44121897,12843,821,1791,0,0,0
9-Dec-19,LRJK279,LRJK279MG,367135,720,6486,720,2907,233024,409724,3337160,7255143,0,443,652,308154,0,0
9-Dec-19,LRJK283,LRJK283K,313676,720,46781,720,11598,102233,8259736,2235607,75616749,530003,1523,2371,888827,0,0
9-Dec-19,LRJK283,LRJK283KA,0,720,52941,720,30848,0,5919833,0,64106544,267451,1344,2880,0,0,0
9-Dec-19,LRJK283,LRJK283KE,345140,720,13325,720,4736,189556,583654,1426788,19501281,0,492,925,552375,0,0
9-Dec-19,LRJK283,LRJK283L,113038,720,58462,720,9966,43796,7125583,557427,84485790,1160071,1554,2595,481683,0,0
9-Dec-19,LRJK283,LRJK283LB,0,720,56792,720,23075,0,4279467,0,61705738,78210,1480,2311,0,0,0
9-Dec-19,LRJK283,LRJK283LF,621735,720,27883,720,8174,274625,456599,2411940,6240972,0,1290,1478,3670851,0,0
9-Dec-19,LRJK283,LRJK283M,338750,720,54090,720,13782,145948,6391713,2231886,73050325,67869,1912,3014,1430402,0,0
9-Dec-19,LRJK283,LRJK283MC,0,720,72623,720,32599,0,5814167,0,60532183,270080,2666,4133,0,0,0
9-Dec-19,LRJK283,LRJK283MG,66658,720,14440,720,4895,24840,669725,182645,14726424,0,701,994,65504,0,0
9-Dec-19,LRJK287,LRJK287K,1263,720,31607,720,4622,760,16085323,182,71903080,1786907,669,1224,4,0,0
9-Dec-19,LRJK287,LRJK287KA,,,,,,,,,,,,,,,
9-Dec-19,LRJK287,LRJK287KE,402428,720,31864,720,11973,251294,900681,2511200,21440091,0,2205,3433,1656505,0,0
9-Dec-19,LRJK287,LRJK287L,110009,720,37817,720,8766,56282,15252545,1089888,95799745,209315,1317,1825,148085,0,0
9-Dec-19,LRJK287,LRJK287LB,0,720,60371,720,32422,0,12464765,0,95304469,163366,1770,2641,0,0,0
9-Dec-19,LRJK287,LRJK287LF,1501,720,1865,720,247,831,174613,205,2931552,0,58,99,62,0,0
9-Dec-19,LRJK287,LRJK287M,2425,720,12040,720,2133,731,7102852,21694,29437310,5393,405,615,862,0,0
9-Dec-19,LRJK287,LRJK287MC,0,720,24509,720,13153,0,9207445,0,49469830,1087,780,1545,0,0,0
9-Dec-19,LRJK287,LRJK287MG,146088,720,40166,720,14887,91179,836374,399239,19253357,0,2171,3003,685969,0,0
9-Dec-19,LRJK291,LRJK291K,0,720,40141,720,13915,0,9687265,0,75607974,0,981,1618,0,0,0
9-Dec-19,LRJK291,LRJK291L,0,720,42411,720,16332,0,10298234,0,77433422,0,828,1996,0,0,0
9-Dec-19,LRJK291,LRJK291M,0,720,61530,720,26839,0,15371579,0,97440165,0,1712,2747,0,0,0
9-Dec-19,LRJK295,LRJK295K,107212,720,15887,720,4840,35118,3890142,1161843,26342685,459531,516,964,49728,0,0
9-Dec-19,LRJK295,LRJK295KA,0,720,30922,720,15242,0,4290194,0,42962931,116127,1110,2207,0,0,0
9-Dec-19,LRJK295,LRJK295KE,118875,720,5584,720,2672,45398,244895,760295,5866291,0,388,536,60434,0,0
9-Dec-19,LRJK295,LRJK295L,28532,720,11546,720,3878,5501,3432998,237370,20435716,204404,368,729,7990,0,0
